dataset;method;SA;MRE;Runtime
5;1;0.823111;0.180705;0.028528
5;2;0.533107;0.200772;0.029902
5;3;0.717845;0.247122;10.089149
5;1;1.558210;0.097905;0.028531
5;2;0.261477;0.536280;0.029892
5;3;1.124112;0.044483;9.929893
5;1;2.216691;-0.546096;0.029112
5;2;0.333932;-1.904242;0.030566
5;3;1.508320;-0.652319;9.655977
5;1;1.254374;0.414711;0.028917
5;2;0.148649;0.855832;0.030284
5;3;1.279304;0.320418;9.711260
5;1;0.866848;0.237095;0.029309
5;2;0.791262;0.514458;0.030805
5;3;1.757369;-0.120490;9.803452
5;1;3.006861;0.050883;0.028671
5;2;0.166667;0.444362;0.030045
5;3;1.556107;0.215107;9.859290
5;1;2.215720;0.288509;0.028431
5;2;0.470588;0.737347;0.029810
5;3;0.737827;0.238604;10.251314
5;1;1.376450;-0.248406;0.028271
5;2;0.438701;0.738822;0.029649
5;3;1.687793;0.072683;10.247962
5;1;2.136415;0.141220;0.028248
5;2;0.992150;0.531072;0.029625
5;3;1.674569;0.306509;9.967877
5;1;1.434870;0.049261;0.028224
5;2;0.455285;0.739317;0.029609
5;3;1.486225;0.260645;9.759245
5;1;0.823111;0.294822;0.028920
5;2;0.533107;0.230992;0.030352
5;3;0.713214;0.282272;9.950030
5;1;1.558210;0.079747;0.028362
5;2;0.261477;0.474400;0.029765
5;3;1.144183;0.042497;9.933995
5;1;2.216691;-0.450774;0.028183
5;2;0.333932;-2.348822;0.029590
5;3;0.708427;-0.393137;9.841314
5;1;1.254374;0.449516;0.028206
5;2;0.148649;0.846890;0.029592
5;3;2.405787;0.045804;9.857328
5;1;0.866848;0.294910;0.028223
5;2;0.791262;0.504498;0.029592
5;3;1.347237;-0.070876;9.848892
5;1;3.006861;0.031960;0.028267
5;2;0.166667;0.478595;0.029653
5;3;2.579888;0.089705;10.205152
5;1;2.215720;0.365289;0.029239
5;2;0.470588;0.677808;0.030708
5;3;2.636897;0.095060;10.323363
5;1;1.376450;-0.319591;0.028322
5;2;0.438701;0.793940;0.029708
5;3;1.577693;0.229765;10.268655
5;1;2.136415;0.242308;0.028141
5;2;0.992150;0.443192;0.029535
5;3;2.201972;0.417468;10.486374
5;1;1.434870;-0.123379;0.028133
5;2;0.455285;0.637278;0.029492
5;3;1.643728;0.261331;9.721630
5;1;0.823111;0.187338;0.028234
5;2;0.533107;0.221110;0.029582
5;3;0.724024;0.279639;10.272161
5;1;1.558210;-0.047198;0.028259
5;2;0.261477;0.483503;0.029642
5;3;1.144061;0.051823;9.945220
5;1;2.216691;-0.580082;0.029171
5;2;0.333932;-1.677070;0.030643
5;3;0.927787;-0.494678;9.923160
5;1;1.254374;0.398305;0.028341
5;2;0.148649;0.839996;0.029722
5;3;0.794196;0.383205;9.724275
5;1;0.866848;0.319590;0.028312
5;2;0.791262;0.531132;0.029721
5;3;0.598429;0.658602;9.866503
5;1;3.006861;-0.006711;0.028392
5;2;0.166667;0.394786;0.029764
5;3;0.572548;0.620600;10.022891
5;1;2.215720;0.250169;0.028286
5;2;0.470588;0.685670;0.029639
5;3;1.145892;0.032163;9.806687
5;1;1.376450;-0.536839;0.028383
5;2;0.438701;0.769083;0.029759
5;3;1.392444;0.025475;10.291497
5;1;2.136415;0.285118;0.029037
5;2;0.992150;0.438938;0.030494
5;3;2.156116;0.254782;10.091954
5;1;1.434870;0.181978;0.028357
5;2;0.455285;0.708727;0.029723
5;3;0.973680;0.324899;10.003331
5;1;0.823111;0.158902;0.028095
5;2;0.533107;0.199681;0.029455
5;3;0.721569;0.147188;10.352758
5;1;1.558210;0.113227;0.028245
5;2;0.261477;0.467687;0.029614
5;3;1.798562;0.047365;10.033219
5;1;2.216691;-0.755783;0.028545
5;2;0.333932;-2.271864;0.029969
5;3;1.398394;-0.402230;9.932411
5;1;1.254374;0.374651;0.028413
5;2;0.148649;0.846877;0.029765
5;3;1.564347;0.316479;9.813222
5;1;0.866848;0.356192;0.029634
5;2;0.791262;0.463419;0.031077
5;3;1.701425;-0.056351;10.097832
5;1;3.006861;0.040779;0.028150
5;2;0.166667;0.467670;0.029530
5;3;2.246792;0.615059;9.817262
5;1;2.215720;0.428419;0.028248
5;2;0.470588;0.743808;0.029625
5;3;1.542783;-0.298725;10.124608
5;1;1.376450;-0.501430;0.028542
5;2;0.438701;0.711448;0.029926
5;3;1.688329;0.057690;10.274389
5;1;2.136415;0.343669;0.028270
5;2;0.992150;0.546923;0.029681
5;3;1.106340;0.694534;10.611548
5;1;1.434870;0.210645;0.028255
5;2;0.455285;0.733238;0.029629
5;3;1.885034;-0.276745;10.283940
5;1;0.823111;0.269734;0.030489
5;2;0.533107;0.134849;0.031933
5;3;0.704837;0.242323;10.127900
5;1;1.558210;0.025662;0.028271
5;2;0.261477;0.438819;0.029642
5;3;2.045887;-0.364722;10.073945
5;1;2.216691;-0.467390;0.028200
5;2;0.333932;-2.633752;0.029579
5;3;0.733270;-0.135806;9.937216
5;1;1.254374;0.449132;0.028190
5;2;0.148649;0.842780;0.029565
5;3;2.457340;-0.197991;9.956747
5;1;0.866848;0.374887;0.028410
5;2;0.791262;0.535144;0.029804
5;3;0.218521;0.610500;10.177840
5;1;3.006861;0.161088;0.028233
5;2;0.166667;0.419220;0.029614
5;3;0.348511;0.687417;10.375681
5;1;2.215720;0.309105;0.029319
5;2;0.470588;0.665238;0.030854
5;3;0.737914;0.241304;10.259175
5;1;1.376450;-0.433861;0.028355
5;2;0.438701;0.754978;0.029775
5;3;0.738950;0.554145;10.491273
5;1;2.136415;0.253447;0.028240
5;2;0.992150;0.466086;0.029657
5;3;1.445145;0.528126;10.234484
5;1;1.434870;0.033310;0.028297
5;2;0.455285;0.748785;0.029668
5;3;0.288183;0.582391;10.342339
5;1;0.823111;0.144014;0.028169
5;2;0.533107;0.259002;0.029516
5;3;0.710048;0.229507;9.847225
5;1;1.558210;0.074998;0.028120
5;2;0.261477;0.561517;0.030657
5;3;1.149478;-0.005881;10.431016
5;1;2.216691;-0.512211;0.028917
5;2;0.333932;-1.801446;0.030329
5;3;1.009981;-0.177620;9.896491
5;1;1.254374;0.472700;0.028597
5;2;0.148649;0.823776;0.029968
5;3;3.201910;-0.610004;10.593902
5;1;0.866848;0.292914;0.028103
5;2;0.791262;0.523709;0.029462
5;3;2.300999;-0.350510;10.048026
5;1;3.006861;-0.020563;0.028195
5;2;0.166667;0.427108;0.029572
5;3;0.646454;0.581732;9.914068
5;1;2.215720;0.250493;0.028232
5;2;0.470588;0.754696;0.029611
5;3;0.378844;0.475078;10.181401
5;1;1.376450;-0.302023;0.028996
5;2;0.438701;0.776401;0.030442
5;3;0.902932;0.268409;10.244060
5;1;2.136415;0.262808;0.028658
5;2;0.992150;0.573049;0.030033
5;3;1.214215;0.673578;10.165393
6;1;0.558511;0.575512;0.064014
6;2;0.693075;0.465824;0.078720
6;3;0.475346;0.619400;98.999562
6;1;0.690004;0.555912;0.051652
6;2;0.590281;0.504415;0.066210
6;3;0.562945;0.470670;101.431504
6;1;0.605685;0.509212;0.047021
6;2;0.491238;0.393593;0.061348
6;3;0.556643;0.498351;102.294315
6;1;0.618475;0.395870;0.051765
6;2;0.606226;0.295114;0.066729
6;3;0.490857;0.487040;98.027456
6;1;0.736764;0.474934;0.046962
6;2;0.758262;0.437118;0.061251
6;3;0.579412;0.433752;103.304138
6;1;0.916230;0.494728;0.046450
6;2;0.770213;0.106922;0.060803
6;3;0.616612;0.453160;102.937986
6;1;1.158402;0.490037;0.047646
6;2;0.762523;0.166613;0.061891
6;3;0.637272;0.558080;104.464990
6;1;0.502166;0.432231;0.050905
6;2;0.685622;0.386424;0.065469
6;3;0.619175;0.396824;105.244307
6;1;0.582368;0.457038;0.047712
6;2;0.871186;0.279295;0.062196
6;3;0.487941;0.504435;100.165605
6;1;0.756078;0.490754;0.050855
6;2;0.775992;-0.060882;0.065391
6;3;0.686289;0.396062;99.966487
6;1;0.558511;0.568541;0.046743
6;2;0.693075;0.492546;0.060789
6;3;0.531780;0.578257;102.052521
6;1;0.690004;0.564125;0.046229
6;2;0.590281;0.449041;0.060442
6;3;0.646843;0.387704;102.249502
6;1;0.605685;0.532087;0.046330
6;2;0.491238;0.408856;0.060849
6;3;0.559416;0.486501;97.024023
6;1;0.618475;0.354071;0.046952
6;2;0.606226;0.244215;0.061517
6;3;0.594545;0.352595;105.613050
6;1;0.736764;0.443226;0.056275
6;2;0.758262;0.422171;0.071061
6;3;0.642768;0.446324;103.428500
6;1;0.916230;0.525835;0.046484
6;2;0.770213;0.113054;0.061075
6;3;0.754183;0.508127;101.310386
6;1;1.158402;0.511610;0.046141
6;2;0.762523;0.167134;0.060312
6;3;0.497367;0.627600;101.619026
6;1;0.502166;0.418617;0.047985
6;2;0.685622;0.418517;0.062408
6;3;0.606910;0.410889;103.910280
6;1;0.582368;0.449400;0.046696
6;2;0.871186;0.263418;0.060705
6;3;0.491701;0.455422;103.288235
6;1;0.756078;0.445149;0.048259
6;2;0.775992;-0.126984;0.062543
6;3;0.600015;0.409777;102.160309
6;1;0.558511;0.531437;0.046752
6;2;0.693075;0.493106;0.060985
6;3;0.637732;0.600620;101.783439
6;1;0.690004;0.489348;0.046883
6;2;0.590281;0.464979;0.060922
6;3;0.605607;0.523369;104.740505
6;1;0.605685;0.520846;0.047045
6;2;0.491238;0.407697;0.061255
6;3;0.566508;0.494793;101.769023
6;1;0.618475;0.388833;0.046892
6;2;0.606226;0.258482;0.061136
6;3;0.604620;0.305633;102.120064
6;1;0.736764;0.499605;0.047163
6;2;0.758262;0.396490;0.061521
6;3;0.636361;0.433447;99.523867
6;1;0.916230;0.527883;0.046728
6;2;0.770213;0.173768;0.061076
6;3;0.520687;0.471327;101.950495
6;1;1.158402;0.521248;0.046691
6;2;0.762523;0.211783;0.060663
6;3;0.556904;0.611230;101.604563
6;1;0.502166;0.390447;0.046242
6;2;0.685622;0.419222;0.060106
6;3;0.629481;0.365605;101.158906
6;1;0.582368;0.443373;0.046686
6;2;0.871186;0.281857;0.060909
6;3;0.522134;0.474983;100.571245
6;1;0.756078;0.450976;0.046131
6;2;0.775992;0.016793;0.059997
6;3;0.582193;0.494213;106.648745
6;1;0.558511;0.580690;0.045928
6;2;0.693075;0.481245;0.060364
6;3;0.537736;0.607469;103.498772
6;1;0.690004;0.554704;0.045995
6;2;0.590281;0.464776;0.060093
6;3;0.556031;0.523639;102.154446
6;1;0.605685;0.513631;0.046118
6;2;0.491238;0.399618;0.060576
6;3;0.527802;0.453337;103.640787
6;1;0.618475;0.350637;0.046946
6;2;0.606226;0.291253;0.061123
6;3;0.454782;0.540151;100.986789
6;1;0.736764;0.445601;0.046386
6;2;0.758262;0.412770;0.060603
6;3;0.511743;0.466749;104.459972
6;1;0.916230;0.465317;0.046669
6;2;0.770213;0.135606;0.061175
6;3;0.807481;-0.136300;107.182003
6;1;1.158402;0.516421;0.046849
6;2;0.762523;0.158235;0.061419
6;3;0.924946;0.365298;102.417723
6;1;0.502166;0.459707;0.046972
6;2;0.685622;0.413040;0.061153
6;3;0.652069;0.438785;102.075471
6;1;0.582368;0.430417;0.046730
6;2;0.871186;0.333986;0.061062
6;3;0.523223;0.484069;103.489338
6;1;0.756078;0.462088;0.046567
6;2;0.775992;-0.019725;0.060629
6;3;0.664489;0.391439;100.444834
6;1;0.558511;0.574295;0.047106
6;2;0.693075;0.476089;0.061577
6;3;0.484523;0.618257;98.557081
6;1;0.690004;0.510178;0.046604
6;2;0.590281;0.479752;0.060945
6;3;0.491620;0.633088;105.586330
6;1;0.605685;0.471187;0.046448
6;2;0.491238;0.452125;0.060593
6;3;0.493624;0.501800;105.263163
6;1;0.618475;0.410737;0.047151
6;2;0.606226;0.315551;0.061430
6;3;0.517828;0.446498;101.652952
6;1;0.736764;0.456545;0.047211
6;2;0.758262;0.403339;0.061361
6;3;0.621083;0.417455;101.771152
6;1;0.916230;0.500782;0.046434
6;2;0.770213;0.103483;0.060948
6;3;0.698608;0.429963;99.740048
6;1;1.158402;0.500158;0.046416
6;2;0.762523;0.116528;0.060776
6;3;0.620601;0.620006;97.767209
6;1;0.502166;0.410995;0.047118
6;2;0.685622;0.367937;0.061066
6;3;0.633677;0.399147;99.233996
6;1;0.582368;0.430490;0.046284
6;2;0.871186;0.302821;0.060443
6;3;0.550491;0.492716;100.373063
6;1;0.756078;0.483208;0.052877
6;2;0.775992;-0.098699;0.066983
6;3;0.589775;0.506749;100.914328
6;1;0.558511;0.512682;0.046741
6;2;0.693075;0.493382;0.061013
6;3;0.521972;0.570715;103.646276
6;1;0.690004;0.559003;0.046882
6;2;0.590281;0.465717;0.061299
6;3;0.514271;0.501687;100.140940
6;1;0.605685;0.498909;0.047079
6;2;0.491238;0.442862;0.061592
6;3;0.565651;0.483680;98.470170
6;1;0.618475;0.364769;0.046630
6;2;0.606226;0.313978;0.060972
6;3;0.432537;0.530750;100.575473
6;1;0.736764;0.489252;0.046109
6;2;0.758262;0.357802;0.060214
6;3;0.578813;0.479564;100.982495
6;1;0.916230;0.540840;0.046908
6;2;0.770213;0.175707;0.061211
6;3;0.747355;0.331352;103.387608
6;1;1.158402;0.513660;0.046490
6;2;0.762523;0.213398;0.060498
6;3;0.668260;0.523275;98.991831
6;1;0.502166;0.401342;0.053848
6;2;0.685622;0.352631;0.068368
6;3;0.554420;0.373582;100.732401
6;1;0.582368;0.466202;0.046180
6;2;0.871186;0.297796;0.060265
6;3;0.611647;0.459297;107.385810
6;1;0.756078;0.508691;0.047337
6;2;0.775992;-0.037098;0.061547
6;3;0.492706;0.557818;99.505892
6;1;0.558511;0.545545;0.046267
6;2;0.693075;0.473919;0.060669
6;3;0.579074;0.572630;103.398695
6;1;0.690004;0.549959;0.046483
6;2;0.590281;0.490678;0.060710
6;3;0.462454;0.634096;100.816310
6;1;0.605685;0.502138;0.047246
6;2;0.491238;0.463629;0.061690
6;3;0.444902;0.542741;101.366055
6;1;0.618475;0.373989;0.054318
6;2;0.606226;0.336258;0.068885
6;3;0.466618;0.538984;102.457136
6;1;0.736764;0.480696;0.046472
6;2;0.758262;0.455402;0.060590
6;3;0.611238;0.404987;97.396724
6;1;0.916230;0.494483;0.046571
6;2;0.770213;0.085108;0.060930
6;3;0.727839;0.113136;103.482227
6;1;1.158402;0.469368;0.046247
6;2;0.762523;0.230139;0.060515
6;3;0.709317;0.325876;99.786700
6;1;0.502166;0.442728;0.045986
6;2;0.685622;0.413511;0.060119
6;3;0.666011;0.309881;103.715666
6;1;0.582368;0.405791;0.046172
6;2;0.871186;0.176057;0.060499
6;3;0.569826;0.516359;101.263484
6;1;0.756078;0.413678;0.046187
6;2;0.775992;-0.041607;0.060083
6;3;0.616199;0.445919;100.270576
6;1;0.558511;0.534037;0.046579
6;2;0.693075;0.480936;0.060899
6;3;0.451351;0.573228;103.512998
6;1;0.690004;0.465878;0.046312
6;2;0.590281;0.439778;0.060311
6;3;0.617032;0.446639;102.423645
6;1;0.605685;0.484572;0.046279
6;2;0.491238;0.444179;0.060406
6;3;0.581204;0.512999;105.823758
6;1;0.618475;0.337120;0.046604
6;2;0.606226;0.322035;0.060745
6;3;0.610655;0.457465;100.844712
6;1;0.736764;0.464487;0.046335
6;2;0.758262;0.457602;0.060542
6;3;0.572028;0.501158;102.960115
6;1;0.916230;0.456645;0.046167
6;2;0.770213;0.062313;0.060420
6;3;0.427108;0.595476;103.616632
6;1;1.158402;0.533464;0.046121
6;2;0.762523;0.204644;0.060211
6;3;0.505223;0.635090;104.047975
6;1;0.502166;0.405476;0.046187
6;2;0.685622;0.436809;0.060330
6;3;0.648503;0.290779;104.185604
6;1;0.582368;0.396658;0.046040
6;2;0.871186;0.322520;0.059955
6;3;0.541681;0.485002;103.653140
6;1;0.756078;0.484373;0.046246
6;2;0.775992;-0.071179;0.060330
6;3;0.475661;0.558279;102.247359
6;1;0.558511;0.588334;0.046344
6;2;0.693075;0.444864;0.060584
6;3;0.575818;0.610237;106.270076
6;1;0.690004;0.500666;0.070043
6;2;0.590281;0.408844;0.083925
6;3;0.486483;0.545256;101.547390
6;1;0.605685;0.506435;0.046026
6;2;0.491238;0.436521;0.060268
6;3;0.563874;0.493029;106.132341
6;1;0.618475;0.377190;0.046133
6;2;0.606226;0.341246;0.060368
6;3;0.515323;0.546359;103.131258
6;1;0.736764;0.427634;0.046268
6;2;0.758262;0.418930;0.060701
6;3;0.599223;0.510342;105.195908
6;1;0.916230;0.479177;0.046178
6;2;0.770213;0.160037;0.060707
6;3;0.656753;0.417744;105.460156
6;1;1.158402;0.504401;0.046204
6;2;0.762523;0.234411;0.060403
6;3;0.478190;0.627104;100.184497
6;1;0.502166;0.436876;0.046267
6;2;0.685622;0.444464;0.060503
6;3;0.595758;0.394348;100.945883
6;1;0.582368;0.428725;0.046214
6;2;0.871186;0.291425;0.060352
6;3;0.514335;0.468556;103.255594
6;1;0.756078;0.447559;0.046072
6;2;0.775992;-0.083280;0.059960
6;3;0.597319;0.493362;102.919096
6;1;0.558511;0.590747;0.046146
6;2;0.693075;0.479859;0.060015
6;3;0.504543;0.566133;104.826680
6;1;0.690004;0.528499;0.046224
6;2;0.590281;0.467647;0.060365
6;3;0.488306;0.589864;101.497876
6;1;0.605685;0.497727;0.046150
6;2;0.491238;0.483776;0.060343
6;3;0.551433;0.491039;101.588615
6;1;0.618475;0.343152;0.046289
6;2;0.606226;0.272932;0.060365
6;3;0.613496;0.081305;99.714187
6;1;0.736764;0.398146;0.046027
6;2;0.758262;0.427334;0.060289
6;3;0.524232;0.492197;102.921071
6;1;0.916230;0.456760;0.046220
6;2;0.770213;0.147054;0.060739
6;3;0.699424;0.053149;97.986953
6;1;1.158402;0.511749;0.046040
6;2;0.762523;0.221530;0.060236
6;3;0.562210;0.631146;99.776159
6;1;0.502166;0.460048;0.046039
6;2;0.685622;0.382682;0.060036
6;3;0.666058;0.404181;104.540294
6;1;0.582368;0.442056;0.046042
6;2;0.871186;0.255667;0.060304
6;3;0.531479;0.481881;103.312609
6;1;0.756078;0.469984;0.046392
6;2;0.775992;-0.126248;0.060597
6;3;0.590857;0.501644;104.071694
6;1;0.558511;0.567817;0.046334
6;2;0.693075;0.459964;0.060682
6;3;0.531913;0.536393;102.784534
6;1;0.690004;0.550654;0.046200
6;2;0.590281;0.486584;0.060357
6;3;0.470522;0.596957;98.552395
6;1;0.605685;0.511393;0.046283
6;2;0.491238;0.439112;0.060681
6;3;0.540072;0.506059;102.477944
6;1;0.618475;0.351226;0.046245
6;2;0.606226;0.355800;0.060463
6;3;0.636990;0.234180;104.839979
6;1;0.736764;0.379922;0.046283
6;2;0.758262;0.407343;0.060667
6;3;0.542459;0.464376;106.216869
6;1;0.916230;0.534557;0.046299
6;2;0.770213;0.182497;0.060981
6;3;0.625167;0.422275;102.150302
6;1;1.158402;0.502225;0.046395
6;2;0.762523;0.249003;0.060584
6;3;0.680420;0.593606;105.266358
6;1;0.502166;0.468074;0.046232
6;2;0.685622;0.418489;0.060207
6;3;0.623998;0.418516;101.388649
6;1;0.582368;0.466832;0.046218
6;2;0.871186;0.259411;0.060471
6;3;0.702765;0.429377;100.886327
6;1;0.756078;0.415941;0.045795
6;2;0.775992;-0.076207;0.059594
6;3;0.566365;0.415261;101.854456
6;1;0.558511;0.546121;0.046198
6;2;0.693075;0.456483;0.060436
6;3;0.481121;0.559880;101.454219
6;1;0.690004;0.496455;0.046539
6;2;0.590281;0.460318;0.060812
6;3;0.641787;0.488916;99.851696
6;1;0.605685;0.512307;0.046243
6;2;0.491238;0.384048;0.060376
6;3;0.598203;0.485345;100.259840
6;1;0.618475;0.340788;0.046340
6;2;0.606226;0.334546;0.060511
6;3;0.455767;0.526582;100.949528
6;1;0.736764;0.459224;0.046291
6;2;0.758262;0.394178;0.060396
6;3;0.571831;0.464294;104.709865
6;1;0.916230;0.440175;0.046175
6;2;0.770213;0.215625;0.060606
6;3;0.643975;0.563779;97.152907
6;1;1.158402;0.533213;0.046294
6;2;0.762523;0.156441;0.060268
6;3;0.506219;0.643762;100.479946
6;1;0.502166;0.410980;0.046415
6;2;0.685622;0.362608;0.060643
6;3;0.666426;0.308405;100.969180
6;1;0.582368;0.453668;0.046180
6;2;0.871186;0.244539;0.060328
6;3;0.554135;0.542424;102.191088
6;1;0.756078;0.413224;0.046181
6;2;0.775992;-0.010553;0.060042
6;3;0.596790;0.516939;105.242347
6;1;0.558511;0.551248;0.046276
6;2;0.693075;0.483724;0.060435
6;3;0.444336;0.544526;102.738828
6;1;0.690004;0.518578;0.045949
6;2;0.590281;0.459118;0.059952
6;3;0.552822;0.586561;107.170669
6;1;0.605685;0.503605;0.046090
6;2;0.491238;0.431911;0.060352
6;3;0.474649;0.454539;100.063211
6;1;0.618475;0.383455;0.046226
6;2;0.606226;0.343583;0.060499
6;3;0.514805;0.519358;101.296242
6;1;0.736764;0.428072;0.045909
6;2;0.758262;0.416795;0.059897
6;3;0.561304;0.432505;102.917585
6;1;0.916230;0.463159;0.046005
6;2;0.770213;0.099047;0.060685
6;3;0.872819;0.394871;99.999681
6;1;1.158402;0.496349;0.046039
6;2;0.762523;0.219978;0.060256
6;3;0.629307;0.576571;102.693991
6;1;0.502166;0.442441;0.045817
6;2;0.685622;0.377780;0.060039
6;3;0.621656;0.329384;102.845850
6;1;0.582368;0.461508;0.046017
6;2;0.871186;0.280149;0.060281
6;3;0.546188;0.489733;100.415530
6;1;0.756078;0.459972;0.046165
6;2;0.775992;-0.158819;0.060052
6;3;0.667030;0.438188;104.570580
6;1;0.558511;0.534112;0.046187
6;2;0.693075;0.413335;0.060483
6;3;0.607767;0.570945;104.395165
6;1;0.690004;0.501673;0.045859
6;2;0.590281;0.442952;0.059672
6;3;0.620093;0.602782;101.757557
6;1;0.605685;0.512978;0.046345
6;2;0.491238;0.471365;0.060638
6;3;0.545504;0.500165;104.188821
6;1;0.618475;0.367616;0.046714
6;2;0.606226;0.304422;0.061091
6;3;0.520618;0.522163;104.027358
6;1;0.736764;0.421454;0.048029
6;2;0.758262;0.414212;0.062401
6;3;0.623329;0.434861;98.895642
6;1;0.916230;0.492719;0.046253
6;2;0.770213;0.166072;0.060750
6;3;0.598808;0.245166;100.738591
6;1;1.158402;0.466750;0.053401
6;2;0.762523;0.177006;0.067200
6;3;0.638337;0.657350;103.586459
6;1;0.502166;0.438107;0.046459
6;2;0.685622;0.381160;0.060416
6;3;0.623131;0.389517;101.431958
6;1;0.582368;0.413232;0.046397
6;2;0.871186;0.254068;0.060353
6;3;0.678390;0.481264;100.677326
6;1;0.756078;0.443231;0.046281
6;2;0.775992;-0.127596;0.060019
6;3;0.589774;0.398874;103.941761
6;1;0.558511;0.563876;0.046019
6;2;0.693075;0.478825;0.060079
6;3;0.583746;0.540974;99.576361
6;1;0.690004;0.494061;0.046219
6;2;0.590281;0.458890;0.060325
6;3;0.502419;0.469298;99.083867
6;1;0.605685;0.477492;0.046084
6;2;0.491238;0.442497;0.060372
6;3;0.557553;0.461148;106.760705
6;1;0.618475;0.390216;0.046228
6;2;0.606226;0.294847;0.060634
6;3;0.584234;0.420244;101.548714
6;1;0.736764;0.458170;0.046136
6;2;0.758262;0.433486;0.060145
6;3;0.585870;0.502674;100.603850
6;1;0.916230;0.532736;0.046279
6;2;0.770213;0.179593;0.060814
6;3;0.425588;0.635998;100.806544
6;1;1.158402;0.540059;0.046063
6;2;0.762523;0.220012;0.060158
6;3;0.707434;0.492284;102.317533
6;1;0.502166;0.399833;0.046257
6;2;0.685622;0.361275;0.060390
6;3;0.569727;0.391345;101.676566
6;1;0.582368;0.444184;0.046091
6;2;0.871186;0.297583;0.060387
6;3;0.560827;0.457767;101.996570
6;1;0.756078;0.423336;0.046025
6;2;0.775992;-0.070685;0.059932
6;3;0.576891;0.414350;99.322187
6;1;0.558511;0.595227;0.046126
6;2;0.693075;0.466949;0.060237
6;3;0.548657;0.523341;103.504297
6;1;0.690004;0.469710;0.046285
6;2;0.590281;0.428008;0.060402
6;3;0.556794;0.445335;99.295982
6;1;0.605685;0.500367;0.046181
6;2;0.491238;0.427812;0.060575
6;3;0.536409;0.479720;104.490396
6;1;0.618475;0.353225;0.046343
6;2;0.606226;0.285877;0.060299
6;3;0.496306;0.395000;104.037208
6;1;0.736764;0.463336;0.046472
6;2;0.758262;0.434139;0.060435
6;3;0.608019;0.449828;102.255322
6;1;0.916230;0.514438;0.046334
6;2;0.770213;0.134248;0.060731
6;3;0.651532;0.418630;101.897728
6;1;1.158402;0.534462;0.046220
6;2;0.762523;0.223649;0.060406
6;3;0.592429;0.524186;100.935342
6;1;0.502166;0.431071;0.046170
6;2;0.685622;0.423445;0.060307
6;3;0.625413;0.344492;105.786057
6;1;0.582368;0.432128;0.046226
6;2;0.871186;0.294455;0.060532
6;3;0.570486;0.501621;102.676884
6;1;0.756078;0.504694;0.046162
6;2;0.775992;-0.059864;0.059694
6;3;0.586218;0.519252;96.758039
6;1;0.558511;0.587455;0.046465
6;2;0.693075;0.456134;0.060595
6;3;0.550080;0.494406;104.511648
6;1;0.690004;0.546670;0.046254
6;2;0.590281;0.433805;0.060273
6;3;0.502506;0.601170;107.072839
6;1;0.605685;0.502374;0.046211
6;2;0.491238;0.419020;0.060600
6;3;0.592504;0.430097;102.875943
6;1;0.618475;0.379740;0.045812
6;2;0.606226;0.311479;0.060087
6;3;0.724748;0.176900;104.584804
6;1;0.736764;0.444989;0.046171
6;2;0.758262;0.422545;0.059847
6;3;0.552207;0.521847;100.908568
6;1;0.916230;0.508892;0.046163
6;2;0.770213;0.087551;0.060435
6;3;0.647487;0.538255;101.545593
6;1;1.158402;0.521788;0.046099
6;2;0.762523;0.211031;0.060347
6;3;0.611792;0.578979;101.378515
6;1;0.502166;0.435225;0.045993
6;2;0.685622;0.415694;0.059981
6;3;0.610487;0.356564;106.742203
6;1;0.582368;0.465196;0.046231
6;2;0.871186;0.334749;0.060469
6;3;0.670083;0.447872;102.223846
6;1;0.756078;0.444923;0.046338
6;2;0.775992;-0.048673;0.060295
6;3;0.680221;0.374527;102.531964
6;1;0.558511;0.553616;0.046135
6;2;0.693075;0.481681;0.060076
6;3;0.461510;0.575796;103.744974
6;1;0.690004;0.497672;0.046226
6;2;0.590281;0.484726;0.060098
6;3;0.470728;0.642624;98.979112
6;1;0.605685;0.477610;0.045915
6;2;0.491238;0.467699;0.060020
6;3;0.543024;0.467831;102.690942
6;1;0.618475;0.357414;0.046174
6;2;0.606226;0.304071;0.060332
6;3;0.679595;0.308136;100.094972
6;1;0.736764;0.421115;0.046237
6;2;0.758262;0.397350;0.060277
6;3;0.669274;0.410026;102.306317
6;1;0.916230;0.511164;0.046239
6;2;0.770213;0.161164;0.060640
6;3;1.435190;0.349063;106.826860
6;1;1.158402;0.569559;0.046239
6;2;0.762523;0.192490;0.060454
6;3;0.637423;0.567937;100.072216
6;1;0.502166;0.441250;0.046201
6;2;0.685622;0.415798;0.060095
6;3;0.612368;0.402168;101.731943
6;1;0.582368;0.474396;0.046095
6;2;0.871186;0.206264;0.060326
6;3;0.563043;0.438059;101.454686
6;1;0.756078;0.486200;0.046280
6;2;0.775992;-0.127167;0.060260
6;3;0.612480;0.378730;104.519712
6;1;0.558511;0.584951;0.046255
6;2;0.693075;0.491030;0.060423
6;3;0.497895;0.547609;100.937908
6;1;0.690004;0.525967;0.046174
6;2;0.590281;0.417875;0.060151
6;3;0.456779;0.618953;102.344336
6;1;0.605685;0.520196;0.046166
6;2;0.491238;0.447963;0.060419
6;3;0.527262;0.492397;102.060289
6;1;0.618475;0.392540;0.046410
6;2;0.606226;0.303739;0.060677
6;3;0.625905;0.273798;102.599147
6;1;0.736764;0.473149;0.046173
6;2;0.758262;0.435446;0.059993
6;3;0.752816;0.411178;104.047301
